"Loc_Cod","CanonicalName","ComputerName","Description","Enabled","OperatingSystem","WhenCreated","LastLogonDate","DaysSinceLastLogon"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCJMWN3129275","BRCJMWN3129275","This account is created by NGWS DNA app at:28-11-2022,13:28:21;CNK45R3","True","Windows 11 Enterprise","28/11/2022 09:28:22","15/07/2024 17:00:44","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJRIWN3132185","BRJRIWN3132185","Account created by NGWS DNA app at:23-05-2023,14:23:42;PE09X2D4","True","Windows 11 Enterprise","23/05/2023 09:23:42","10/07/2024 03:56:02","9"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRVAGWN3132348","BRVAGWN3132348","Account created by NGWS DNA app at:24-07-2023,15:56:52;PE09X26D","True","Windows 11 Enterprise","24/07/2023 10:56:53","15/07/2024 08:55:08","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRSORWN3133361","BRSORWN3133361","Account created by NGWS DNA app at:07-05-2024,22:19:24;PE0BPR0T","True","Windows 10 Enterprise","07/05/2024 17:19:25","14/07/2024 15:43:31","5"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPQWN3132536","BRCPQWN3132536","Account created by NGWS DNA app at:28-09-2023,17:35:18;PE09X28T","True","Windows 10 Enterprise","28/09/2023 12:35:19","15/07/2024 08:59:57","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRVNAWN3084311","BRVNAWN3084311","Account created by NGWS DNA app at:22-11-2023,04:45:57;PE0BL2LH","True","Windows 11 Enterprise","21/11/2023 15:46:01","18/07/2024 13:51:10","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOZWN3128893","BRLOZWN3128893","This account is created by NGWS DNA app at:22-06-2022,18:09:18","True","Windows 11 Enterprise","22/06/2022 13:09:19","11/07/2024 11:31:07","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRGRUWN3132696","BRGRUWN3132696","Account created by NGWS DNA app at:09-02-2024,15:30:20;PE09X29K","True","Windows 11 Enterprise","09/02/2024 11:30:21","16/07/2024 07:55:56","3"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPQWN3002235","BRCPQWN3002235","Account created by NGWS DNA app at:24-11-2023,19:24:21;PE0BAYEZ","True","Windows 10 Enterprise","24/11/2023 15:24:22","15/07/2024 07:08:02","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJRIWN3132153","BRJRIWN3132153","Account created by NGWS DNA app at:27-04-2023,07:29:09;PE09X2NE","True","Windows 10 Enterprise","26/04/2023 16:29:11","11/07/2024 11:07:40","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRPPYWN3129334","BRPPYWN3129334","This account is created by NGWS DNA app at:28-12-2022,12:49:26;6HK45R3;6HK45R3","True","Windows 10 Enterprise","28/12/2022 08:49:26","11/07/2024 10:49:15","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRGRUWN3131475","BRGRUWN3131475","Account created by NGWS DNA app at:28-04-2023,15:10:51;PE09X2P1","True","Windows 10 Enterprise","28/04/2023 10:10:52","10/07/2024 22:27:35","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJRIWN3131808","BRJRIWN3131808","Account created by NGWS DNA app at:15-02-2024,13:17:55;PE0ACKRQ","True","Windows 11 Enterprise","15/02/2024 09:17:56","11/07/2024 06:44:58","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCASWN3133373","BRCASWN3133373","Created by  using OSD installer using TS package CAS00FB1 on 2024-05-20T22:01:15;PE0BPQWZ","True","Windows 11 Enterprise","20/05/2024 17:01:15","17/07/2024 07:30:27","2"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRGRUWN3090376","BRGRUWN3090376","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-10-27-18-03-25, W10 64 bit","True","Windows 11 Enterprise","27/10/2021 16:47:20","11/07/2024 08:56:52","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3091105","BRJDIWN3091105","This account is created by NGWS DNA app at:09-01-2023,16:28:19;171Y8K3","True","Windows 10 Enterprise","09/01/2023 12:28:20","18/07/2024 21:11:36","0"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BROSAWN3133240","BROSAWN3133240","Account created by NGWS DNA app at:29-04-2024,21:32:27;PE0BPR1A","True","Windows 11 Enterprise","29/04/2024 16:32:28","11/07/2024 09:41:32","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPQWN3133321","BRCPQWN3133321","Account created by NGWS DNA app at:13-03-2024,19:30:23;PE0BPQYE","True","Windows 11 Enterprise","13/03/2024 15:30:25","12/07/2024 11:05:23","7"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3091112","BRJDIWN3091112","GPWS Windows 10 SAC 2009 ECB 9.1 Installation 2021-12-09-12-27-52, W10 64 bit","True","Windows 10 Enterprise","09/12/2021 11:11:58","15/07/2024 08:25:15","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRRIOWN3107736","BRRIOWN3107736","Account created by NGWS DNA app at:28-06-2023,21:24:28;PE0AZKFD","True","Windows 11 Enterprise","28/06/2023 16:24:32","13/07/2024 11:01:02","6"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRQSBWN3124714","BRQSBWN3124714","Account created by NGWS DNA app at:22-05-2023,19:27:04;PE064RA5","True","Windows 11 Enterprise","22/05/2023 14:27:29","15/07/2024 08:23:17","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOZWN3125146","BRLOZWN3125146","This account is created by NGWS DNA app at:01-06-2022,14:16:29","True","Windows 10 Enterprise","01/06/2022 09:16:21","11/07/2024 09:29:43","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPQWN3084644","BRCPQWN3084644","GPWS Windows 10 SAC 1909 ECB 8.1 Installation 2021-03-08-17-18-26, W10 64 bit;PE04Q3FP","True","Windows 10 Enterprise","08/03/2021 14:41:48","11/07/2024 09:10:16","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOZWN3117387","BRLOZWN3117387","Account created by NGWS DNA app at:26-09-2023,18:37:32;PE04Q0GA","True","Windows 10 Enterprise","26/09/2023 13:37:33","18/07/2024 13:58:47","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOZWN3089628","BRLOZWN3089628","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-08-11-18-31-09, W10 64 bit;PE07NCQB","True","Windows 11 Enterprise","11/08/2021 17:26:50","11/07/2024 08:41:50","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3135189","BRJDIWN3135189","Account created by NGWS DNA app at:18-10-2023,17:07:25;PE0BAYG0","True","Windows 11 Enterprise","18/10/2023 12:07:25","19/07/2024 12:23:33","0"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRETOWN3132521","BRETOWN3132521","Account created by NGWS DNA app at:17-08-2023,14:20:39;PE09X29J","True","Windows 10 Enterprise","17/08/2023 09:20:40","15/07/2024 08:32:37","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRGNAWN3135135","BRGNAWN3135135","Account created by NGWS DNA app at:06-07-2023,14:22:44;PE0B2PSH","True","Windows 11 Enterprise","06/07/2023 09:22:44","11/07/2024 09:41:58","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRBRIWN3090265","BRBRIWN3090265","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-09-16-10-17-43, W10 64 bit","True","Windows 10 Enterprise","16/09/2021 09:03:37","01/07/2024 08:12:54","18"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3085045","BRJDIWN3085045","This account is created by NGWS DNA app at:17-10-2022,20:44:21;PE04T6FS","True","Windows 10 Enterprise","17/10/2022 15:44:24","11/07/2024 16:39:32","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJGUWN3115881","BRJGUWN3115881",,"True","Windows 11 Enterprise","02/05/2019 15:40:26","18/07/2024 13:08:01","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3093645","BRJDIWN3093645","This account is created by NGWS DNA app at:06-07-2022,17:04:55","True","Windows 10 Enterprise","06/07/2022 12:04:48","18/07/2024 08:32:29","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRGRUWN3131474","BRGRUWN3131474","Account created by NGWS DNA app at:28-04-2023,15:07:30;PE09X2NF","True","Windows 10 Enterprise","28/04/2023 10:07:31","14/07/2024 20:12:18","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPQWN3087537","BRCPQWN3087537","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-10-07-13-14-44, W10 64 bit","True","Windows 10 Enterprise","07/10/2021 12:21:44","11/07/2024 08:29:55","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3093633","BRJDIWN3093633","This account is created by NGWS DNA app at:15-07-2022,13:57:43","True","Windows 10 Enterprise","15/07/2022 08:57:34","10/07/2024 23:34:05","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3133237","BRJDIWN3133237","Account created by NGWS DNA app at:29-04-2024,21:35:04;PE0BPR1G","True","Windows 10 Enterprise","29/04/2024 16:35:05","11/07/2024 10:14:39","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJGUWN3088380","BRJGUWN3088380","Account created by NGWS DNA app at:20-09-2023,17:36:34;PE06N64E","True","Windows 10 Enterprise","20/09/2023 12:36:41","12/05/2024 14:04:04","68"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCJMWN3118272","BRCJMWN3118272","Account created by NGWS DNA app at:13-11-2023,19:29:48;PE0401T5","True","Windows 10 Enterprise","13/11/2023 15:30:03","17/07/2024 17:05:12","2"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3132663","BRJDIWN3132663",,"True","Windows 11 Enterprise","15/07/2024 10:22:46","15/07/2024 11:44:38","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRBRIWN3128303","BRBRIWN3128303","This account is created by NGWS DNA app at:04-05-2022,14:38:46","True","Windows 10 Enterprise","04/05/2022 09:38:39","15/07/2024 07:14:02","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRSAOWN3084786","BRSAOWN3084786",";PE0526AB","True","Windows 10 Enterprise","15/10/2019 09:37:17","11/07/2024 05:58:31","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCJMWN3129277","BRCJMWN3129277","This account is created by NGWS DNA app at:28-11-2022,13:08:45;3PK45R3","True","Windows 10 Enterprise","28/11/2022 09:08:46","17/07/2024 08:37:00","2"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCRUWN3132095","BRCRUWN3132095","This account is created by NGWS DNA app at:24-02-2023,13:45:11;PE09X2QS","True","Windows 11 Enterprise","24/02/2023 09:45:08","16/07/2024 09:08:31","3"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRRIOWN3090600","BRRIOWN3090600","Account created by NGWS DNA app at:28-06-2023,21:25:14;PE081KB5","True","Windows 10 Enterprise","28/06/2023 16:25:18","15/07/2024 15:34:22","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJRIWN3132184","BRJRIWN3132184","Account created by NGWS DNA app at:23-05-2023,14:22:56;PE09X2CZ","True","Windows 11 Enterprise","23/05/2023 09:22:57","11/07/2024 09:26:46","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3093642","BRJDIWN3093642","Account created by NGWS DNA app at:17-10-2023,21:51:36;65TC8L3","True","Windows 10 Enterprise","17/10/2023 16:51:39","18/07/2024 09:06:27","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOZWN3084146","BRLOZWN3084146","This account is created by NGWS DNA app at:01-03-2023,14:10:36;PE04KR6B","True","Windows 10 Enterprise","01/03/2023 10:10:39","23/05/2024 08:29:27","57"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPQWN3084254","BRCPQWN3084254","This account is created by NGWS DNA app at:12-08-2022,16:24:17;PE04KJCC","True","Windows 10 Enterprise","12/08/2022 11:24:18","18/07/2024 08:04:04","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3131492","BRJDIWN3131492","Account created by NGWS DNA app at:27-04-2023,19:05:16;PE09Y67D","True","Windows 10 Enterprise","27/04/2023 14:05:17","19/07/2024 08:00:26","0"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCRUWN3124092","BRCRUWN3124092",,"True","Windows 10 Enterprise","29/10/2020 10:57:22","19/06/2024 09:13:08","30"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRBRIWN3131524","BRBRIWN3131524","Account created by NGWS DNA app at:05-06-2023,21:41:55;PE09Y6GE","True","Windows 10 Enterprise","05/06/2023 16:41:56","18/07/2024 09:41:10","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOAWN3131767","BRLOAWN3131767","Created by  using OSD installer using TS package CAS00FB1 on 2024-06-11T16:22:48;PE0ACHWQ","True","Windows 11 Enterprise","11/06/2024 11:22:48","11/07/2024 16:17:49","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3133238","BRJDIWN3133238","Account created by NGWS DNA app at:29-04-2024,21:35:52;PE0BPR1J","True","Windows 10 Enterprise","29/04/2024 16:35:53","18/07/2024 16:58:39","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRRIOWN3137482","BRRIOWN3137482","Account created by NGWS DNA app at:17-06-2024,15:17:18;PE0BAXGQ","True","Windows 10 Enterprise","17/06/2024 10:17:24","18/07/2024 06:42:11","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRSAOWN3086412","BRSAOWN3086412","T490 - PE06E4KZ - São Paulo-SP- Mercado Livre Vila Guilherme","True","Windows 10 Enterprise","20/01/2021 12:38:39","21/06/2024 09:13:05","28"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3091114","BRJDIWN3091114","GPWS Windows 10 SAC 2009 ECB 9.1 Installation 2021-12-09-12-23-57, W10 64 bit;G71Y8K3","True","Windows 11 Enterprise","09/12/2021 11:12:11","11/07/2024 07:44:33","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRQOCWN3135143","BRQOCWN3135143","Account created by NGWS DNA app at:15-03-2024,14:15:59;PE0B2PS3","True","Windows 10 Enterprise","15/03/2024 10:16:00","18/07/2024 07:26:01","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRBRIWN3113642","BRBRIWN3113642",";PE03LVEJ","True","Windows 10 Enterprise","09/01/2018 10:12:32","16/07/2024 08:43:11","3"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BREXAWN3090946","BREXAWN3090946","This account is created by NGWS DNA app at:01-06-2022,14:16:17","True","Windows 10 Enterprise","01/06/2022 09:16:09","15/07/2024 08:12:22","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3090904","BRJDIWN3090904","GPWS Windows 10 SAC 2009 ECB 9.1 Installation 2022-01-25-11-50-34, W10 64 bit","True","Windows 10 Enterprise","25/01/2022 08:17:06","18/07/2024 11:37:47","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRSSZWN3084973","BRSSZWN3084973","Account created by NGWS DNA app at:13-05-2024,17:38:12;PE0526AH","True","Windows 10 Enterprise","13/05/2024 12:38:17","10/06/2024 12:32:59","39"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3089341","BRJDIWN3089341","Created by  using OSD installer using TS package CAS00FB1 on 2024-05-14T22:09:02;FK1BKH3","True","Windows 11 Enterprise","14/05/2024 17:09:01","15/07/2024 08:40:57","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3131493","BRJDIWN3131493","Account created by NGWS DNA app at:27-04-2023,19:05:29;PE09Y69T","True","Windows 10 Enterprise","27/04/2023 14:05:30","15/07/2024 07:44:12","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRSAOWN3088348","BRSAOWN3088348","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-07-06-11-55-04, W10 64 bit","True","Windows 11 Enterprise","06/07/2021 09:17:10","18/07/2024 10:16:10","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3075962","BRJDIWN3075962","Account created by NGWS DNA app at:05-10-2023,16:28:45;PE04BVAK","True","Windows 11 Enterprise","05/10/2023 11:28:45","11/07/2024 08:28:41","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRBRIWN3131554","BRBRIWN3131554","Account created by NGWS DNA app at:05-06-2023,22:16:43;PE09X2VB","True","Windows 10 Enterprise","05/06/2023 17:16:44","18/07/2024 14:26:09","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3093630","BRJDIWN3093630","This account is created by NGWS DNA app at:15-07-2022,13:57:15","True","Windows 10 Enterprise","15/07/2022 08:57:09","04/07/2024 12:11:20","15"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCJMWN3090303","BRCJMWN3090303","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-10-15-13-55-57, W10 64 bit;GCB05G3","True","Windows 11 Enterprise","15/10/2021 12:41:05","18/07/2024 17:36:27","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRQOCWN3094985","BRQOCWN3094985","This account is created by NGWS DNA app at:20-07-2022,22:46:48","True","Windows 11 Enterprise","20/07/2022 17:46:41","15/07/2024 08:00:20","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRQDQWN3090321","BRQDQWN3090321","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-10-27-18-45-34, W10 64 bit;BSTL4G3","True","Windows 11 Enterprise","27/10/2021 17:32:55","15/07/2024 08:27:09","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPQWN3084659","BRCPQWN3084659",";PE04Q3GF","True","Windows 11 Enterprise","26/07/2019 15:47:15","15/07/2024 05:30:47","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRSJSWN3132678","BRSJSWN3132678","Account created by NGWS DNA app at:24-01-2024,14:54:12;PE09X2H0","True","Windows 11 Enterprise","24/01/2024 10:54:13","15/07/2024 09:43:46","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPSWN3125136","BRCPSWN3125136","This account is created by NGWS DNA app at:05-08-2022,13:47:55;8KGRRN3","True","Windows 11 Enterprise","05/08/2022 08:47:56","10/07/2024 07:50:26","9"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BROSAWN3139446","BROSAWN3139446","Created by  using OSD installer using TS package CAS00FB1 on 2024-07-15T16:56:13;PE0CD10S","True","Windows 11 Enterprise","15/07/2024 11:56:13","15/07/2024 12:25:58","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRBRIWN3128294","BRBRIWN3128294","This account is created by NGWS DNA app at:04-05-2022,14:34:27","True","Windows 10 Enterprise","04/05/2022 09:34:20","15/07/2024 07:02:14","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCRUWN3132098","BRCRUWN3132098","This account is created by NGWS DNA app at:24-02-2023,13:46:20;PE09X2RA","True","Windows 11 Enterprise","24/02/2023 09:46:21","18/07/2024 07:53:29","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJRIWN3132187","BRJRIWN3132187","Account created by NGWS DNA app at:23-05-2023,14:24:38;PE09X2DM","True","Windows 11 Enterprise","23/05/2023 09:24:39","17/07/2024 19:32:09","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCJMWN3090784","BRCJMWN3090784","GPWS Windows 10 SAC 2009 ECB 9.1 Installation 2022-01-31-16-34-22, W10 64 bit","True","Windows 10 Enterprise","31/01/2022 15:28:20","15/07/2024 13:57:54","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOZWN3091078","BRLOZWN3091078","Account created by NGWS DNA app at:20-10-2023,00:56:26;181Y8K3","True","Windows 10 Enterprise","19/10/2023 19:56:27","19/07/2024 18:42:26","0"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3132630","BRJDIWN3132630","Account created by NGWS DNA app at:11-12-2023,19:35:00;PE09X2JE","True","Windows 10 Enterprise","11/12/2023 15:35:01","11/07/2024 08:00:22","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRAPSWN3002193","BRAPSWN3002193","This account is created by NGWS DNA app at:30-09-2022,19:05:30;PE09J6F2","True","Windows 10 Enterprise","30/09/2022 14:05:31","24/06/2024 08:01:17","25"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRGRUWN3132258","BRGRUWN3132258","Account created by NGWS DNA app at:29-05-2023,22:04:22;PE09X2RL","True","Windows 10 Enterprise","29/05/2023 17:04:22","18/07/2024 06:21:45","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRSODWN3094977","BRSODWN3094977","This account is created by NGWS DNA app at:01-07-2022,19:56:09","True","Windows 11 Enterprise","01/07/2022 14:56:02","11/07/2024 10:39:22","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJGUWN3090487","BRJGUWN3090487","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-09-24-13-07-34, W10 64 bit;4BWJ5G3","True","Windows 11 Enterprise","24/09/2021 11:55:13","15/07/2024 10:11:26","4"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3081895","BRJDIWN3081895","Account created by NGWS DNA app at:05-10-2023,16:29:39;PE04WGJN","True","Windows 10 Enterprise","05/10/2023 11:29:39","11/07/2024 12:33:58","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3093623","BRJDIWN3093623","This account is created by NGWS DNA app at:19-07-2022,20:26:25","True","Windows 10 Enterprise","19/07/2022 15:26:20","12/07/2024 12:28:29","7"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BREXAWN3133476","BREXAWN3133476","Created by  using OSD installer using TS package CAS00FB1 on 2024-07-10T15:41:48;PE0BPW1A","True","Windows 11 Enterprise","10/07/2024 10:41:47","10/07/2024 11:08:30","9"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOZWN3131922","BRLOZWN3131922","Account created by NGWS DNA app at:04-08-2023,22:27:42;PE0B6TFR","True","Windows 10 Enterprise","04/08/2023 17:27:43","18/07/2024 17:21:41","1"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRLOZWN3131926","BRLOZWN3131926","Account created by NGWS DNA app at:19-09-2023,18:53:01;BRJ33697V4","True","Windows 10 Enterprise","19/09/2023 13:53:02","31/05/2024 09:35:49","49"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRJDIWN3084355","BRJDIWN3084355","This account is created by NGWS DNA app at:17-11-2022,14:31:12;PE0512BX","True","Windows 11 Enterprise","17/11/2022 10:31:13","11/07/2024 09:30:15","8"
"NGWS-BR-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/BR/DSC/Notebooks/BRCPQWN3090404","BRCPQWN3090404","GPWS Windows 10 SAC 2009 ECB 9.1 Installation 2021-12-09-12-20-13, W10 64 bit","True","Windows 10 Enterprise","09/12/2021 11:07:03","18/07/2024 20:27:39","0"
